#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#GERMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_title_ruler_consort_female_portuguese;Rainha;Rainha;Rainha;;Rainha;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_portuguese;Imperador;Imperador;Imperador;;Imperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_portuguese;Imperatriz;Imperatriz;Imperatriz;;Imperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_portuguese;Imperador;Imperador;Imperador;;Imperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_portuguese;Imperatriz;Imperatriz;Imperatriz;;Imperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_portuguese;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_portuguese;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
baron_galician;Barão;Barão;Barão;;Barão;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_galician;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_galician;Barão;Barão;Barão;;Barão;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_galician;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_galician;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_galician;Condessa;Condessa;Condessa;;Condessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_galician;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_galician;Condessa;Condessa;Condessa;;Condessa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_galician;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_galician;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_galician;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_galician;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_galician;Rei;Rei;Rei;;Rei;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_galician;Rainha;Rainha;Rainha;;Rainha;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_galician;Rei;Rei;Rei;;Rei;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_galician;Rainha;Rainha;Rainha;;Rainha;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_galician;Imperador;Imperador;Imperador;;Imperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_galician;Imperatriz;Imperatriz;Imperatriz;;Imperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_galician;Imperador;Imperador;Imperador;;Imperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_galician;Imperatriz;Imperatriz;Imperatriz;;Imperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_galician;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_galician;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#NORMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_norman;Chatelain;Chatelain;Chatelain;;Chatelain;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_norman;Chatelaine;Chatelaine;Chatelaine;;Chatelaine;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_norman;Chatelain;Chatelain;Chatelain;;Chatelain;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_norman;Chatelaine;Chatelaine;Chatelaine;;Chatelaine;;;;;;;;;x;;;;;;;;;;;;;;;
castle_barony_of_norman;Chatellenie of;Chatellenie of;Chatellenie of;;Chatellenie of;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_norman;Baillif;Baillif;Baillif;;Baillif;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_norman;Bailiwick of;Bailiwick of;Bailiwick of;;Bailiwick of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#POLISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_polish;Kasztelan;Kasztelan;Kasztelan;;Kasztelan;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_polish;Kasztelana;Kasztelana;Kasztelana;;Kasztelana;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_polish;Kasztelan;Kasztelan;Kasztelan;;Kasztelan;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_polish;Kasztelana;Kasztelana;Kasztelana;;Kasztelana;;;;;;;;;x;;;;;;;;;;;;;;;
count_polish;Starosta;Starosta;Starosta;;Starosta;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_polish;Staroscina;Staroscina;Staroscina;;Staroscina;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_polish;Starosta;Starosta;Starosta;;Starosta;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_polish;Staroscina;Staroscina;Staroscina;;Staroscina;;;;;;;;;x;;;;;;;;;;;;;;;
duke_polish;Ksiaze;Ksiaze;Ksiaze;;Ksiaze;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_polish;Ksiezna;Ksiezna;Ksiezna;;Ksiezna;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_polish;Ksiaze;Ksiaze;Ksiaze;;Ksiaze;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_polish;Ksiezna;Ksiezna;Ksiezna;;Ksiezna;;;;;;;;;x;;;;;;;;;;;;;;;
king_polish;Król;Król;Król;;Król;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_polish;Królowa;Królowa;Królowa;;Królowa;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_polish;Król;Król;Król;;Król;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_polish;Królowa;Królowa;Królowa;;Królowa;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_polish;Cesarz;Cesarz;Cesarz;;Cesarz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_polish;Cesarzowa;Cesarzowa;Cesarzowa;;Cesarzowa;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_polish;Cesarzowa;Cesarzowa;Cesarzowa;;Cesarzowa;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_polish;Kasztelania of;Kasztelania of;Kasztelania of;;Kasztelania of;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_polish;Starostwo of;Starostwo of;Starostwo of;;Starostwo of;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_polish;Ksiestwo of;Ksiestwo of;Ksiestwo of;;Ksiestwo of;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_polish;Burmistrz;Burmistrz;Burmistrz;;Burmistrz;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_polish;Wójt;Wójt;Wójt;;Wójt;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_polish;Biskup;Biskup;Biskup;;Biskup;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_polish;Diecezja of;Diecezja of;Diecezja of;;Diecezja of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Pommerian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_pommeranian;Knjes;Knjes;Knjes;;Knjes;;;;;;;;;x;;;;;;;;;;;;;;;
duke_pommeranian;Prince;Prince;Prince;;Prince;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Croatian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_croatian;Župan;Župan;Župan;;Župan;;;;;;;;;x;;;;;;;;;;;;;;;
duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_croatian;Županije;Županije;Županije;;Županije;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_croatian;Banate of;Banate of;Banate of;;Banate of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Serbian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_serbian;Župan;Župan;Župan;;Župan;;;;;;;;;x;;;;;;;;;;;;;;;
duke_serbian;Veliki Župan;Veliki Župan;Veliki Župan;;Veliki Župan;;;;;;;;;x;;;;;;;;;;;;;;;
king_serbian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Bulgarian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
king_bulgarian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Czech;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_bohemian;Kastelan;Kastelan;Kastelan;;Kastelan;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_bohemian;Kastelánka;Kastelánka;Kastelánka;;Kastelánka;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_bohemian;Kastelan;Kastelan;Kastelan;;Kastelan;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_bohemian;Kastelánka;Kastelánka;Kastelánka;;Kastelánka;;;;;;;;;x;;;;;;;;;;;;;;;
count_bohemian;Pan;Pan;Pan;;Pan;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_bohemian;Pan;Pan;Pan;;Pan;;;;;;;;;x;;;;;;;;;;;;;;;
duke_bohemian;Kniez;Kniez;Kniez;;Kniez;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_bohemian;kniez;kniez;kniez;;kniez;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_bohemian;Kastelania of;Kastelania of;Kastelania of;;Kastelania of;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_bohemian;Kniezectwi of;Kniezectwi of;Kniezectwi of;;Kniezectwi of;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_bohemian;Rychtar;Rychtar;Rychtar;;Rychtar;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_boheiman;Purkmistr;Purkmistr;Purkmistr;;Purkmistr;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_bohemian;Biskup;Biskup;Biskup;;Biskup;;;;;;;;;x;;;;;;;;;;;;;;;
king_bohemian;Král ;Král ;Král ;;Král ;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_bohemian;Král ;Král ;Král ;;Král ;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Dutch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_dutch;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_dutch;Barones;Barones;Barones;;Barones;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_dutch;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_dutch;Barones;Barones;Barones;;Barones;;;;;;;;;x;;;;;;;;;;;;;;;
count_dutch;Graaf;Graaf;Graaf;;Graaf;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_dutch;Graafin;Graafin;Graafin;;Graafin;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_dutch;Graaf;Graaf;Graaf;;Graaf;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_dutch;Graafin;Graafin;Graafin;;Graafin;;;;;;;;;x;;;;;;;;;;;;;;;
duke_dutch;Hertog;Hertog;Hertog;;Hertog;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_dutch;Hertogin;Hertogin;Hertogin;;Hertogin;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_dutch;Hertog;Hertog;Hertog;;Hertog;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_dutch;Hertogin;Hertogin;Hertogin;;Hertogin;;;;;;;;;x;;;;;;;;;;;;;;;
king_dutch;Koning;Koning;Koning;;Koning;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_dutch;Koningin;Koningin;Koningin;;Koningin;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_dutch;Koning;Koning;Koning;;Koning;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_dutch;Koningin;Koningin;Koningin;;Koningin;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_dutch;Keizer;Keizer;Keizer;;Keizer;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_dutch;Keizerin;Keizerin;Keizerin;;Keizerin;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_dutch;Keizerin;Keizerin;Keizerin;;Keizerin;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_dutch;Keizer;Keizer;Keizer;;Keizer;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_dutch;Prins;Prins;Prins;;Prins;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_dutch;Prinses;Prinses;Prinses;;Prinses;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_dutch;Burgemeester;Burgemeester;Burgemeester;;Burgemeester;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_dutch;Burgemeester;Burgemeester;Burgemeester;;Burgemeester;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_dutch;Burggraaf;Burggraaf;Burggraaf;;Burggraaf;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_dutch;Burggraaf;Burggraaf;Burggraaf;;Burggraaf;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_dutch;Burggraaf;Burggraaf;Burggraaf;;Burggraaf;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_dutch;Bisschop;Bisschop;Bisschop;;Bisschop;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_dutch;Bisschop;Bisschop;Bisschop;;Bisschop;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#PAGAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
temple_duke_norse_pagan;Hofgoði;Hofgoði;Hofgoði;;Hofgoði;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_female_norse_pagan;Hofgyðja;Hofgyðja;Hofgyðja;;Hofgyðja;;;;;;;;;x;;;;;;;;;;;;;;;
count_norse_pagan;Thane;Thane;Thane;;Thane;;;;;;;;;x;;;;;;;;;;;;;;;
count_norse_pagan_female;Thane;Thane;Thane;;Thane;;;;;;;;;x;;;;;;;;;;;;;;;
baron_norse_pagan;Hersir;Hersir;Hersir;;Hersir;;;;;;;;;x;;;;;;;;;;;;;;;
baron_norse_pagan_female;Hersir;Hersir;Hersir;;Hersir;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_norse_pagan;Allsherjargoði;Allsherjargoði;Allsherjargoði;;Allsherjargoði;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_norse_pagan;Goði;Goði;Goði;;Goði;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_norse_pagan;Ålderman;Ålderman;Ålderman;;Ålderman;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_norse_pagan;Lagman;Lagman;Lagman;;Lagman;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#JEWISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
job_spiritual_jewish_group;Chief Rabbi;Chief Rabbi;Chief Rabbi;;Chief Rabbi;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_jewish_group;Rabbi;Rabbi;Rabbi;;Rabbi;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_jewish_group;Great Rabbi;Great Rabbi;Great Rabbi;;Great Rabbi;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_jewish_group;Melech;Melech;Melech;;Melech;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_jewish_group;Melech haMelachim;Melech haMelachim;Melech haMelachim;;Melech haMelachim;;;;;;;;;x;;;;;;;;;;;;;;;
temple_kingdom_of_jewish_group;Great Sanhedrin of;Great Sanhedrin of;Great Sanhedrin of;;Great Sanhedrin of;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duchy_of_jewish_group;Lesser Sanhedrin of;Lesser Sanhedrin of;Lesser Sanhedrin of;;Lesser Sanhedrin of;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_jewish_group;Beth din of;Beth din of;Beth din of;;Beth din of;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_jewish_group;Synagogue of;Synagogue of;Synagogue of;;Synagogue of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#HUNGARIAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_hungarian;Várispán;Várispán;Várispán;;Várispán;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_hungarian;Várispán;Várispán;Várispán;;Várispán;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_hungarian;Várispán;Várispán;Várispán;;Várispán;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_hungarian;Várispánné;Várispánné;Várispánné;;Várispánné;;;;;;;;;x;;;;;;;;;;;;;;;
count_hungarian;Föispán;Föispán;Föispán;;Föispán;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_hungarian;Föispán;Föispán;Föispán;;Föispán;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_hungarian;Föispán;Föispán;Föispán;;Föispán;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_hungarian;Föispánné;Föispánné;Föispánné;;Föispánné;;;;;;;;;x;;;;;;;;;;;;;;;
duke_hungarian;Herceg;Herceg;Herceg;;Herceg;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_hungarian;Hercegnö;Hercegnö;Hercegnö;;Hercegnö;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_hungarian;Herceg;Herceg;Herceg;;Herceg;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_hungarian;Hercegné;Hercegné;Hercegné;;Hercegné;;;;;;;;;x;;;;;;;;;;;;;;;
king_hungarian;Király;Király;Király;;Király;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_hungarian;Királynö;Királynö;Királynö;;Királynö;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_hungarian;Király;Király;Király;;Király;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_hungarian;Királyné;Királyné;Királyné;;Királyné;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_hungarian;Királyi herceg;Királyi herceg;Királyi herceg;;Királyi herceg;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_hungarian;Királyi hercegnö;Királyi hercegnö;Királyi hercegnö;;Királyi hercegnö;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_hungarian;Bíró;Bíró;Bíró;;Bíró;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_hungarian;Bíró;Bíró;Bíró;;Bíró;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_hungarian;Bíró;Bíró;Bíró;;Bíró;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_hungarian;Bíró;Bíró;Bíró;;Bíró;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_hungarian;Püspök;Püspök;Püspök;;Püspök;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_hungarian;Püspök;Püspök;Püspök;;Püspök;;;;;;;;;x;;;;;;;;;;;;;;;
temple_duke_hungarian;Püspök;Püspök;Püspök;;Püspök;;;;;;;;;x;;;;;;;;;;;;;;;
temple_king_hungarian;Püspök;Püspök;Püspök;;Püspök;;;;;;;;;x;;;;;;;;;;;;;;;
temple_emperor_hungarian;Püspök;Püspök;Püspök;;Püspök;;;;;;;;;x;;;;;;;;;;;;;;;
castle_barony_of_hungarian;Uradalom of;Uradalom of;Uradalom of;;Uradalom of;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_hungarian;Vármegye of;Vármegye of;Vármegye of;;Vármegye of;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_hungarian;Dukátus of;Dukátus of;Dukátus of;;Dukátus of;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_hungarian;Királyság of;Királyság of;Királyság of;;Királyság of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#ITALIAN(padan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_italian;Barone;Barone;Barone;;Barone;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_italian;Baronessa;Baronessa;Baronessa;;Baronessa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_italian;Barone;Conte;Conte;;Conte;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_italian;Baronessa;Contessa;Contessa;;Contessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_italian;Conte;Conte;Conte;;Conte;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_italian;Contessa;Contessa;Contessa;;Contessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_italian;Conte;Duca;Duca;;Duca;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_italian;Contessa;Duchessa;Duchessa;;Duchessa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_italian;Duca;Duca;Duca;;Duca;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_italian;Duchessa;Duchessa;Duchessa;;Duchessa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_italian;Duca;Duca;Duca;;Duca;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_italian;Duchessa;Duchessa;Duchessa;;Duchessa;;;;;;;;;x;;;;;;;;;;;;;;;
king_italian;Re;Re;Re;;Re;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_italian;Regina;Regina;Regina;;Regina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_italian;Re;Re;Re;;Re;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_italian;Regina;Regina;Regina;;Regina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_italian;Imperatore;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_italian;Imperatrice;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_italian;Imperatrice;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_italian;Principe;Principe;Principe;;Principe;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_italian;Principessa;Principessa;Principessa;;Principessa;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_italian;Sindaco;Sindaco;Sindaco;;Sindaco;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_italian;Podestà;Podestà;Podestà;;Podestà;;;;;;;;;x;;;;;;;;;;;;;;;
city_duke_italian;Doge;Doge;Doge;;Doge;;;;;;;;;x;;;;;;;;;;;;;;;
city_king_italian;Doge;Doge;Doge;;Doge;;;;;;;;;x;;;;;;;;;;;;;;;
city_emperor_italian;Doge;Doge;Doge;;Doge;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_italian;Comune di;Comune di;Comune di;;Comune di;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_italian;Comune di;Comune di;Comune di;;Comune di;;;;;;;;;x;;;;;;;;;;;;;;;
city_duchy_of_italian;Repubblica di;Repubblica di;Repubblica di;;Repubblica di;;;;;;;;;x;;;;;;;;;;;;;;;
city_kingdom_of_italian;Repubblica di;Repubblica di;Repubblica di;;Repubblica di;;;;;;;;;x;;;;;;;;;;;;;;;
city_empire_of_italian;Repubblica di;Repubblica di;Repubblica di;;Repubblica di;;;;;;;;;x;;;;;;;;;;;;;;;
temple_baron_italian;Vescovo di;Vescovo;Vescovo;;Vescovo;;;;;;;;;x;;;;;;;;;;;;;;;
temple_count_italian;Vescovo di;Vescovo;Vescovo;;Vescovo;;;;;;;;;x;;;;;;;;;;;;;;;
temple_barony_of_italian;Diocesi di;Diocesi di;Diocesi di;;Diocesi di;;;;;;;;;x;;;;;;;;;;;;;;;
temple_county_of_italian;Diocesi di;Diocesi di;Diocesi di;;Diocesi di;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_italian;Contea di;Contea di;Contea di;;Contea di;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_italian;Ducato di;Ducato di;Ducato di;;Ducato di;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_italian;Regno di;Regno di;Regno di;;Regno di;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#ITALIAN(tuscan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_tuscan;Barone;Barone;Barone;;Barone;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_tuscan;Baronessa;Baronessa;Baronessa;;Baronessa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_tuscan;Barone;Conte;Conte;;Conte;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_tuscan;Baronessa;Contessa;Contessa;;Contessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_tuscan;Conte;Conte;Conte;;Conte;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_tuscan;Contessa;Contessa;Contessa;;Contessa;;;;;;;;;x;;;;;;;;;;;;;;;
