#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1583;Bay of Biscay;Golfe de Gascogne;Biskaya;;Bahía de Vizcaya;;;;;;;;;x
PROV1584;Donegal Bay;Baie de Donegal;Donegal Bay;;Bahía de Donegal;;;;;;;;;x
PROV1585;Sea of Canarias;Mer des Canaries;See von Canarias;;Mar de Canarias;;;;;;;;;x
PROV1586;Bretagne Coast;Côte de Bretagne;Bretagneküste;;Costa de Bretaña;;;;;;;;;x
PROV1587;Atlantic;Atlantique;Atlantik;;Atlántico;;;;;;;;;x
PROV1588;Tiveriade Lake;Lac de Tibériade;Tiveriade-See;;Lago de Tiberíades;;;;;;;;;x
PROV1589;Portugal Coast;Côte du Portugal;Küste von Portugal;;Costa de Portugal;;;;;;;;;x
PROV1590;Golfo de Cadiz;Golfe de Cadix;Golf von Cadiz;;Golfo de Cádiz;;;;;;;;;x
PROV1591;Coast of Iceland;Côte d'Islande;Küste von Island;;Costa de Islandia;;;;;;;;;x
PROV1592;Dead Sea;Mer Morte;Totes Meer;;Mar Muerto;;;;;;;;;x
PROV1593;North Atlantic;Atlantique Nord;Nordatlantik;;Atlántico Norte;;;;;;;;;x
PROV1594;North Atlantic;Atlantique Nord;Nordatlantik;;Atlántico Norte;;;;;;;;;x
PROV1595;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1596;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1597;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1598;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1599;Sea of Shetland;Mer des Shetland;Shetlandsee;;Mar de Shetland;;;;;;;;;x
PROV1600;Bantry Bay;Baie de Bantry;Bantry Bay;;Bahía Bantry;;;;;;;;;x
PROV1601;The Minch;Le Minch;The Minch;;El Minch;;;;;;;;;x
PROV1602;Moray Firth;Moray Firth;Moray Firth;;Moray Firth;;;;;;;;;x
PROV1603;Firth of Forth;Firth of Forth;Firth of Forth;;Firth of Forth;;;;;;;;;x
PROV1604;Dogger bank;Dogger Bank;Doggerbank;;Dogger bank;;;;;;;;;x
PROV1605;The Wash;Le Wash;The Wash;;The Wash;;;;;;;;;x
PROV1606;Onega;Onega;Onega;;Onega;;;;;;;;;x
PROV1607;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1608;Øresund;Øresund;Øresund;;Øresund;;;;;;;;;x
PROV1609;Gulf of Heligoland;Golfe de Heligoland;Golf von Helgoland;;Golfo de Heligoland;;;;;;;;;x
PROV1610;Kattegat;Kattegat;Kattegat;;Kattegat;;;;;;;;;x
PROV1611;Gulf of Danzig;Golfe de Gdansk;Golf von Danzig;;Golfo de Danzig;;;;;;;;;x
PROV1612;Bight of Hanö;Anse de Hanö;Bucht von Hanö;;Bahía de Hanoi;;;;;;;;;x
PROV1613;Baltic Sea;Mer Baltique;Ostsee;;Mar Báltico;;;;;;;;;x
PROV1614;Sea of Åland;Mer d'Åland;See von Åland;;Mar de Åland;;;;;;;;;x
PROV1615;Gulf of Finland;Golfe de Finlande;Finnischer Meerbusen;;Golfo de Finlandia;;;;;;;;;x
PROV1616;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1617;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1618;Baie de la Seine;Baie de la Seine;Baie de la Seine;;Bahía del Sena;;;;;;;;;x
PROV1619;Îles de la Manche;Îles de la Manche;Kanalinseln;;Islas del Canal;;;;;;;;;x
PROV1620;Mauretanian Coast;Côte de Mauritanie;Mauretanische Küse;;Costa Mauritana;;;;;;;;;x
PROV1621;Lake Peipus;Lac Peipus;Peipus-See;;Lago Peipus;;;;;;;;;x
PROV1622;Lake Yalpug;Lac Yalpug;Yalpug-See;;Lago Yalpug;;;;;;;;;x
PROV1623;Coast of Asturias;Côte asturienne;Asturische Küste;;Costa de Asturias;;;;;;;;;x
PROV1624;Northern Bay of Biscay;Nord du golfe de Gascogne;Nördliche Biskaya;;Golfo de Vizcaya;;;;;;;;;x
PROV1625;Celtic Sea;Mer Celtique;Keltische See;;Mar celta;;;;;;;;;x
PROV1626;Coast of Iceland;Coast of Iceland;Coast of Iceland;;Coast of Iceland;;;;;;;;;x
PROV1627;Coast of Iceland;Coast of Iceland;Coast of Iceland;;Coast of Iceland;;;;;;;;;x
PROV1628;Western Cyclades;Cyclades Occidentales;West-Kykladen;;Cícladas del oeste;;;;;;;;;x
PROV1629;Lake Scutari;Lake Scutari;Lake Scutari;;Lake Scutari;;;;;;;;;x
PROV1630;Lake Ohrid;Lake Ohrid;Lake Ohrid;;Lake Ohrid;;;;;;;;;x
PROV1631;Lake Prespa;Lake Prespa;Lake Prespa;;Lake Prespa;;;;;;;;;x
PROV1632;Päijänne;Päijänne;Päijänne;;Päijänne;;;;;;;;;x
PROV1633;Irish Sea;Mer d'Irlande;Irische See;;Mar de Irlanda;;;;;;;;;x
PROV1634;Western Mediterranean;Méditerranée Occidentale;Westliches Mittelmeer;;Mediterráneo del Oeste;;;;;;;;;x
PROV1635;Golfo de Valencia;Golfe de Valence;Golf von Valencia;;Golfo de Valencia;;;;;;;;;x
PROV1636;Islas Baleares;Îles Baléares;Balearen;;Islas Baleares;;;;;;;;;x
PROV1637;Ponant;Ponant;Ponant;;Ponant;;;;;;;;;x
PROV1638;Mediterranean Sea;Mer Méditerranée;Mittelmeer;;Mar Mediterráneo  ;;;;;;;;;x
PROV1639;Golfe du Lion;Golfe du Lion;Golfe du Lion;;Golfo de León;;;;;;;;;x
PROV1640;Lake Léman;Lac Léman;Léman-See;;Lago Lemán;;;;;;;;;x
PROV1641;Cote d Azur;Côte d Azur;Cote d Azur;;Costa Azul;;;;;;;;;x
PROV1642;Ligurian Sea;Mer Ligurienne;Ligurisches Meer;;Mar de Liguria;;;;;;;;;x
PROV1643;Tyrrhenian Sea;Mer Tyrrhénienne;Tyrrhenisches Meer;;Mar Tirreno;;;;;;;;;x
PROV1644;Coast of Sardegna;Côte de Sardaigne;Sardegna-Küste;;Costa de Cerdeña;;;;;;;;;x
PROV1645;Golfo di Napoli;Golfe de Naples;Golf von Neapel;;Golfo de Nápoles;;;;;;;;;x
PROV1646;Strait di Messina;Détroit de Messine;Messina-Straße;;Estrecho de Mesina;;;;;;;;;x
PROV1647;Lake Sevan;Lake Sevan;Lake Sevan;;Lake Sevan;;;;;;;;;x
PROV1648;Lake Van;Lake Van;Lake Van;;Lake Van;;;;;;;;;x
PROV1649;Lake Urmia;Lake Urmia;Lake Urmia;;Lake Urmia;;;;;;;;;x
PROV1650;Lake Fertö;Lake Fertö;Lake Fertö;;Lake Fertö;;;;;;;;;x
PROV1651;Limfjorden;Limfjorden;Limfjorden;;Limfjorden;;;;;;;;;x
PROV1652;Skagerak;Skagerak;Skagerak;;Skagerak;;;;;;;;;x
PROV1653;Jammerbugten;Jammerbugten;Jammerbugten;;Jammerbugten;;;;;;;;;x
PROV1654;Storebælt;Storebælt;Storebælt;;Storebælt;;;;;;;;;x
PROV1655;Vesterhavet;Vesterhavet;Vesterhavet;;Vesterhavet;;;;;;;;;x
PROV1656;Smålandshavet;Smålandshavet;Smålandshavet;;Smålandshavet;;;;;;;;;x
PROV1657;Lake Ilmen;Lake Ilmen;Lake Ilmen;;Lake Ilmen;;;;;;;;;x
PROV1658;Lake Vörts;Lake Vörts;Lake Vörts;;Lake Vörts;;;;;;;;;x
PROV1659;Plyussa;Plyussa;Plyussa;;Plyussa;;;;;;;;;x
PROV1660;Volkhov;Volkhov;Volkhov;;Volkhov;;;;;;;;;x
PROV1661;Lake Virihaure;Lake Virihaure;Lake Virihaure;;Lake Virihaure;;;;;;;;;x
PROV1662;Lake Vastenjaure;Lake Vastenjaure;Lake Vastenjaure;;Lake Vastenjaure;;;;;;;;;x
PROV1663;Lake Mologa;Lake Mologa;Lake Mologa;;Lake Mologa;;;;;;;;;x
PROV1664;Salsvatnet;Salsvatnet;Salsvatnet;;Salsvatnet;;;;;;;;;x
PROV1665;Lake Beloe;Lake Beloe;Lake Beloe;;Lake Beloe;;;;;;;;;x
PROV1666;Kama;Kama;Kama;;Kama;;;;;;;;;x
PROV1667;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1668;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1669;Don;Don;Don;;Don;;;;;;;;;x
PROV1670;Manych;Manych;Manych;;Manych;;;;;;;;;x
PROV1671;Chot El Jerid;Chot El Jerid;Chot El Jerid;;Chot El Jerid;;;;;;;;;x
PROV1672;Chot El Gharsa;Chot El Gharsa;Chot El Gharsa;;Chot El Gharsa;;;;;;;;;x
PROV1673;Chot El Melghir;Chot El Melghir;Chot El Melghir;;Chot El Melghir;;;;;;;;;x
PROV1674;Lake Chad;Lake Chad;Lake Chad;;Lake Chad;;;;;;;;;x
PROV1675;Loch Lomond;Loch Lomond;Loch Lomond;;Loch Lomond;;;;;;;;;x
PROV1676;Lough Neagh;Lough Neagh;Lough Neagh;;Lough Neagh;;;;;;;;;x
PROV1677;Erne;Erne;Erne;;Erne;;;;;;;;;x
PROV1678;Lough Ree;Lough Ree;Lough Ree;;Lough Ree;;;;;;;;;x
PROV1679;Lough Derg;Lough Derg;Lough Derg;;Lough Derg;;;;;;;;;x
PROV1680;Lough Corrib;Lough Corrib;Lough Corrib;;Lough Corrib;;;;;;;;;x
PROV1681;Lough Mask;Lough Mask;Lough Mask;;Lough Mask;;;;;;;;;x
PROV1682;Lough Conn;Lough Conn;Lough Conn;;Lough Conn;;;;;;;;;x
PROV1683;Nizhivy Vyg;Nizhivy Vyg;Nizhivy Vyg;;Nizhivy Vyg;;;;;;;;;x
PROV1684;Birket Qarun;Birket Qarun;Birket Qarun;;Birket Qarun;;;;;;;;;x
PROV1685;Svir;Svir;Svir;;Svir;;;;;;;;;x
PROV1686;Andoma;Andoma;Andoma;;Andoma;;;;;;;;;x
PROV1687;Soyda;Soyda;Soyda;;Soyda;;;;;;;;;x
PROV1688;Kema;Kema;Kema;;Kema;;;;;;;;;x
PROV1689;Sheksna;Sheksna;Sheksna;;Sheksna;;;;;;;;;x
